id,label,type,name,description
CASE-2025-0188,CASE-2025-0188,DiseaseCase,CASE-2025-0188,2025-09-28在高淳区记录一例大豆叶部或根茎异常。现场观察为叶背小疱斑，并伴有粉末状孢子，病情评定为轻度。记录时温度23.8℃、相对湿度85%。教学标注诊断为大豆锈病。
CASE-2025-0189,CASE-2025-0189,DiseaseCase,CASE-2025-0189,2025-09-10在江宁区记录一例大豆叶部或根茎异常。现场观察为褐色近圆形病斑，并伴有病斑边缘颜色较深，并伴有叶色变黄，病情评定为中度。记录时温度26.5℃、相对湿度82%。教学标注诊断为大豆褐斑病。
CASE-2025-0190,CASE-2025-0190,DiseaseCase,CASE-2025-0190,2025-09-20在溧水区记录一例大豆叶部或根茎异常。现场观察为褐色孢子堆，并伴有孢子粉，病情评定为中度。记录时温度26.0℃、相对湿度90%。教学标注诊断为大豆锈病。
CASE-2025-0191,CASE-2025-0191,DiseaseCase,CASE-2025-0191,2025-08-15在六合区记录一例大豆叶部或根茎异常。现场观察为受叶脉限制的角形斑，并伴有黄色晕圈，病情评定为较重。记录时温度29.5℃、相对湿度90%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0192,CASE-2025-0192,DiseaseCase,CASE-2025-0192,2025-05-25在浦口区记录一例大豆叶部或根茎异常。现场观察为叶面淡黄斑，并伴有叶背霉层，病情评定为轻度。记录时温度23.0℃、相对湿度90%。教学标注诊断为大豆霜霉病。
CASE-2025-0193,CASE-2025-0193,DiseaseCase,CASE-2025-0193,2025-05-07在高淳区记录一例大豆叶部或根茎异常。现场观察为茎基部褐变，并伴有植株萎蔫，病情评定为中度。记录时温度22.5℃、相对湿度89%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0194,CASE-2025-0194,DiseaseCase,CASE-2025-0194,2025-05-17在江宁区记录一例大豆叶部或根茎异常。现场观察为叶面黄斑，并伴有叶背灰白霉层，病情评定为中度。记录时温度22.0℃、相对湿度95%。教学标注诊断为大豆霜霉病。
CASE-2025-0195,CASE-2025-0195,DiseaseCase,CASE-2025-0195,2025-05-27在溧水区记录一例大豆叶部或根茎异常。现场观察为茎基部暗褐变，并伴有根腐，病情评定为较重。记录时温度21.5℃、相对湿度94%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0196,CASE-2025-0196,DiseaseCase,CASE-2025-0196,2025-09-22在六合区记录一例大豆叶部或根茎异常。现场观察为水渍状角斑，并伴有病斑外缘黄晕，病情评定为轻度。记录时温度26.2℃、相对湿度89%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0197,CASE-2025-0197,DiseaseCase,CASE-2025-0197,2025-06-04在浦口区记录一例大豆叶部或根茎异常。现场观察为叶面黄斑，并伴有叶背灰白霉层，并伴有叶片发黄，病情评定为中度。记录时温度26.8℃、相对湿度89%。教学标注诊断为大豆霜霉病。
CASE-2025-0198,CASE-2025-0198,DiseaseCase,CASE-2025-0198,2025-06-14在高淳区记录一例大豆叶部或根茎异常。现场观察为茎基部暗褐变，并伴有根腐，病情评定为中度。记录时温度26.2℃、相对湿度88%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0199,CASE-2025-0199,DiseaseCase,CASE-2025-0199,2025-06-24在江宁区记录一例大豆叶部或根茎异常。现场观察为叶片淡黄色斑块，并伴有灰白色霉状物，病情评定为较重。记录时温度25.8℃、相对湿度94%。教学标注诊断为大豆霜霉病。
CASE-2025-0200,CASE-2025-0200,DiseaseCase,CASE-2025-0200,2025-06-06在溧水区记录一例大豆叶部或根茎异常。现场观察为近地面茎部变暗，并伴有根系腐烂萎蔫，病情评定为轻度。记录时温度25.2℃、相对湿度93%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0201,CASE-2025-0201,DiseaseCase,CASE-2025-0201,2025-05-01在六合区记录一例大豆叶部或根茎异常。现场观察为黑褐色凹陷斑，并伴有茎部条斑，并伴有叶色变黄，病情评定为中度。记录时温度21.8℃、相对湿度87%。教学标注诊断为大豆炭疽病。
CASE-2025-0202,CASE-2025-0202,DiseaseCase,CASE-2025-0202,2025-07-11在浦口区记录一例大豆叶部或根茎异常。现场观察为叶片淡黄色斑块，并伴有灰白色霉状物，病情评定为中度。记录时温度29.5℃、相对湿度88%。教学标注诊断为大豆霜霉病。
CASE-2025-0203,CASE-2025-0203,DiseaseCase,CASE-2025-0203,2025-07-21在高淳区记录一例大豆叶部或根茎异常。现场观察为近地面茎部变暗，并伴有根系腐烂萎蔫，病情评定为较重。记录时温度29.0℃、相对湿度96%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0204,CASE-2025-0204,DiseaseCase,CASE-2025-0204,2025-07-03在江宁区记录一例大豆叶部或根茎异常。现场观察为叶面淡黄斑，并伴有叶背霉层，病情评定为轻度。记录时温度28.5℃、相对湿度93%。教学标注诊断为大豆霜霉病。
CASE-2025-0205,CASE-2025-0205,DiseaseCase,CASE-2025-0205,2025-07-13在溧水区记录一例大豆叶部或根茎异常。现场观察为茎基部褐变，并伴有植株萎蔫，病情评定为中度。记录时温度28.0℃、相对湿度92%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0206,CASE-2025-0206,DiseaseCase,CASE-2025-0206,2025-06-08在六合区记录一例大豆叶部或根茎异常。现场观察为黑褐色下陷病斑，并伴有茎荚条状病斑，病情评定为中度。记录时温度25.5℃、相对湿度86%。教学标注诊断为大豆炭疽病。
CASE-2025-0207,CASE-2025-0207,DiseaseCase,CASE-2025-0207,2025-08-18在浦口区记录一例大豆叶部或根茎异常。现场观察为叶面淡黄斑，并伴有叶背霉层，病情评定为较重。记录时温度28.0℃、相对湿度87%。教学标注诊断为大豆霜霉病。
CASE-2025-0208,CASE-2025-0208,DiseaseCase,CASE-2025-0208,2025-08-28在高淳区记录一例大豆叶部或根茎异常。现场观察为茎基部褐变，并伴有植株萎蔫，病情评定为轻度。记录时温度27.5℃、相对湿度95%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0209,CASE-2025-0209,DiseaseCase,CASE-2025-0209,2025-08-10在江宁区记录一例大豆叶部或根茎异常。现场观察为叶面黄斑，并伴有叶背灰白霉层，并伴有叶片发黄，病情评定为中度。记录时温度30.2℃、相对湿度92%。教学标注诊断为大豆霜霉病。
CASE-2025-0210,CASE-2025-0210,DiseaseCase,CASE-2025-0210,2025-08-20在溧水区记录一例大豆叶部或根茎异常。现场观察为茎基部暗褐变，并伴有根腐，病情评定为中度。记录时温度29.8℃、相对湿度91%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0211,CASE-2025-0211,DiseaseCase,CASE-2025-0211,2025-08-15在六合区记录一例大豆叶部或根茎异常。现场观察为棕褐色近圆斑，并伴有同心环纹，病情评定为较重。记录时温度29.2℃、相对湿度82%。教学标注诊断为大豆靶斑病。
CASE-2025-0212,CASE-2025-0212,DiseaseCase,CASE-2025-0212,2025-09-25在浦口区记录一例大豆叶部或根茎异常。现场观察为叶面黄斑，并伴有叶背灰白霉层，病情评定为轻度。记录时温度24.8℃、相对湿度95%。教学标注诊断为大豆霜霉病。
CASE-2025-0213,CASE-2025-0213,DiseaseCase,CASE-2025-0213,2025-09-07在高淳区记录一例大豆叶部或根茎异常。现场观察为茎基部暗褐变，并伴有根腐，病情评定为中度。记录时温度24.2℃、相对湿度94%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0214,CASE-2025-0214,DiseaseCase,CASE-2025-0214,2025-09-17在江宁区记录一例大豆叶部或根茎异常。现场观察为叶片淡黄色斑块，并伴有灰白色霉状物，病情评定为中度。记录时温度23.8℃、相对湿度91%。教学标注诊断为大豆霜霉病。
CASE-2025-0215,CASE-2025-0215,DiseaseCase,CASE-2025-0215,2025-09-27在溧水区记录一例大豆叶部或根茎异常。现场观察为近地面茎部变暗，并伴有根系腐烂萎蔫，病情评定为较重。记录时温度26.5℃、相对湿度90%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0216,CASE-2025-0216,DiseaseCase,CASE-2025-0216,2025-09-22在六合区记录一例大豆叶部或根茎异常。现场观察为褐色近圆形病斑，并伴有靶纹，病情评定为轻度。记录时温度26.0℃、相对湿度81%。教学标注诊断为大豆靶斑病。
CASE-2025-0217,CASE-2025-0217,DiseaseCase,CASE-2025-0217,2025-05-04在浦口区记录一例大豆叶部或根茎异常。现场观察为棕褐色近圆斑，并伴有同心环纹，并伴有叶片黄化，病情评定为中度。记录时温度23.5℃、相对湿度88%。教学标注诊断为大豆靶斑病。
CASE-2025-0218,CASE-2025-0218,DiseaseCase,CASE-2025-0218,2025-05-14在高淳区记录一例大豆叶部或根茎异常。现场观察为受叶脉限制的角形斑，并伴有黄色晕圈，病情评定为中度。记录时温度23.0℃、相对湿度90%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0219,CASE-2025-0219,DiseaseCase,CASE-2025-0219,2025-05-24在江宁区记录一例大豆叶部或根茎异常。现场观察为褐色近圆形病斑，并伴有靶纹，病情评定为较重。记录时温度22.5℃、相对湿度84%。教学标注诊断为大豆靶斑病。
CASE-2025-0220,CASE-2025-0220,DiseaseCase,CASE-2025-0220,2025-05-06在溧水区记录一例大豆叶部或根茎异常。现场观察为水渍状角斑，并伴有病斑外缘黄晕，病情评定为轻度。记录时温度22.0℃、相对湿度86%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0221,CASE-2025-0221,DiseaseCase,CASE-2025-0221,2025-05-01在六合区记录一例大豆叶部或根茎异常。现场观察为紫褐色斑缘，并伴有叶片黄化，病情评定为中度。记录时温度21.5℃、相对湿度86%。教学标注诊断为大豆灰斑病。
CASE-2025-0222,CASE-2025-0222,DiseaseCase,CASE-2025-0222,2025-06-11在浦口区记录一例大豆叶部或根茎异常。现场观察为褐色近圆形病斑，并伴有靶纹，病情评定为中度。记录时温度27.2℃、相对湿度87%。教学标注诊断为大豆靶斑病。
CASE-2025-0223,CASE-2025-0223,DiseaseCase,CASE-2025-0223,2025-06-21在高淳区记录一例大豆叶部或根茎异常。现场观察为水渍状角斑，并伴有病斑外缘黄晕，病情评定为较重。记录时温度26.8℃、相对湿度89%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0224,CASE-2025-0224,DiseaseCase,CASE-2025-0224,2025-06-03在江宁区记录一例大豆叶部或根茎异常。现场观察为边缘颜色较深、轮廓接近圆形的棕褐斑块，并伴有同心轮纹，病情评定为轻度。记录时温度26.2℃、相对湿度83%。教学标注诊断为大豆靶斑病。
CASE-2025-0225,CASE-2025-0225,DiseaseCase,CASE-2025-0225,2025-06-13在溧水区记录一例大豆叶部或根茎异常。现场观察为角斑水渍状，并伴有黄绿色晕圈，并伴有叶色变黄，病情评定为中度。记录时温度25.8℃、相对湿度85%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0226,CASE-2025-0226,DiseaseCase,CASE-2025-0226,2025-06-08在六合区记录一例大豆叶部或根茎异常。现场观察为灰白斑心，并伴有叶色变黄，病情评定为中度。记录时温度25.2℃、相对湿度85%。教学标注诊断为大豆灰斑病。
CASE-2025-0227,CASE-2025-0227,DiseaseCase,CASE-2025-0227,2025-07-18在浦口区记录一例大豆叶部或根茎异常。现场观察为边缘颜色较深、轮廓接近圆形的棕褐斑块，并伴有同心轮纹，病情评定为较重。记录时温度26.8℃、相对湿度86%。教学标注诊断为大豆靶斑病。
CASE-2025-0228,CASE-2025-0228,DiseaseCase,CASE-2025-0228,2025-07-28在高淳区记录一例大豆叶部或根茎异常。现场观察为角斑水渍状，并伴有黄绿色晕圈，病情评定为轻度。记录时温度29.5℃、相对湿度88%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0229,CASE-2025-0229,DiseaseCase,CASE-2025-0229,2025-07-10在江宁区记录一例大豆叶部或根茎异常。现场观察为棕褐色近圆斑，并伴有同心环纹，并伴有叶片黄化，病情评定为中度。记录时温度29.0℃、相对湿度82%。教学标注诊断为大豆靶斑病。
CASE-2025-0230,CASE-2025-0230,DiseaseCase,CASE-2025-0230,2025-07-20在溧水区记录一例大豆叶部或根茎异常。现场观察为受叶脉限制的角形斑，并伴有黄色晕圈，病情评定为中度。记录时温度28.5℃、相对湿度93%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0231,CASE-2025-0231,DiseaseCase,CASE-2025-0231,2025-08-15在六合区记录一例大豆叶部或根茎异常。现场观察为角斑水渍状，并伴有黄绿色晕圈，病情评定为较重。记录时温度29.0℃、相对湿度91%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0232,CASE-2025-0232,DiseaseCase,CASE-2025-0232,2025-08-25在浦口区记录一例大豆叶部或根茎异常。现场观察为棕褐色近圆斑，并伴有同心环纹，病情评定为轻度。记录时温度28.5℃、相对湿度85%。教学标注诊断为大豆靶斑病。
CASE-2025-0233,CASE-2025-0233,DiseaseCase,CASE-2025-0233,2025-08-07在高淳区记录一例大豆叶部或根茎异常。现场观察为受叶脉限制的角形斑，并伴有黄色晕圈，并伴有叶片发黄，病情评定为中度。记录时温度28.0℃、相对湿度87%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0234,CASE-2025-0234,DiseaseCase,CASE-2025-0234,2025-08-17在江宁区记录一例大豆叶部或根茎异常。现场观察为褐色近圆形病斑，并伴有靶纹，病情评定为中度。记录时温度27.5℃、相对湿度81%。教学标注诊断为大豆靶斑病。
CASE-2025-0235,CASE-2025-0235,DiseaseCase,CASE-2025-0235,2025-08-27在溧水区记录一例大豆叶部或根茎异常。现场观察为水渍状角斑，并伴有病斑外缘黄晕，病情评定为较重。记录时温度30.2℃、相对湿度92%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0236,CASE-2025-0236,DiseaseCase,CASE-2025-0236,2025-09-22在六合区记录一例大豆叶部或根茎异常。现场观察为受叶脉限制的角形斑，并伴有黄色晕圈，病情评定为轻度。记录时温度25.8℃、相对湿度90%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0237,CASE-2025-0237,DiseaseCase,CASE-2025-0237,2025-09-04在浦口区记录一例大豆叶部或根茎异常。现场观察为褐色近圆形病斑，并伴有靶纹，并伴有叶色变黄，病情评定为中度。记录时温度25.2℃、相对湿度84%。教学标注诊断为大豆靶斑病。
CASE-2025-0238,CASE-2025-0238,DiseaseCase,CASE-2025-0238,2025-09-14在高淳区记录一例大豆叶部或根茎异常。现场观察为水渍状角斑，并伴有病斑外缘黄晕，病情评定为中度。记录时温度24.8℃、相对湿度86%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0239,CASE-2025-0239,DiseaseCase,CASE-2025-0239,2025-09-24在江宁区记录一例大豆叶部或根茎异常。现场观察为边缘颜色较深、轮廓接近圆形的棕褐斑块，并伴有同心轮纹，病情评定为较重。记录时温度24.2℃、相对湿度89%。教学标注诊断为大豆靶斑病。
CASE-2025-0240,CASE-2025-0240,DiseaseCase,CASE-2025-0240,2025-09-06在溧水区记录一例大豆叶部或根茎异常。现场观察为角斑水渍状，并伴有黄绿色晕圈，病情评定为轻度。记录时温度23.8℃、相对湿度91%。教学标注诊断为大豆细菌性斑点病。
